"date","rank","song","artist"
"2017-01-08",9,"Fake Love","Drake"
"2017-01-08",10,"Broccoli","D.R.A.M. Featuring Lil Yachty"
"2017-01-08",11,"Don't Wanna Know","Maroon 5 Featuring Kendrick Lamar"
"2017-01-08",12,"Bad Things","Machine Gun Kelly x Camila Cabello"
"2017-01-08",13,"Heathens","Twenty One Pilots"
"2017-01-08",14,"Caroline","Amine"
"2017-01-08",15,"Scars To Your Beautiful","Alessia Cara"
"2017-01-08",16,"All Time Low","Jon Bellion"
"2017-01-08",17,"Mercy","Shawn Mendes"
"2017-01-08",18,"Starving","Hailee Steinfeld & Grey Featuring Zedd"
"2017-01-08",19,"OOOUUU","Young M.A"
"2017-01-08",20,"This Town","Niall Horan"
"2017-01-08",21,"Bounce Back","Big Sean"
"2017-01-08",22,"I Don't Wanna Live Forever (Fifty Shades Darker)","Zayn / Taylor Swift"
"2017-01-08",23,"Love On The Brain","Rihanna"
"2017-01-08",24,"Treat You Better","Shawn Mendes"
"2017-01-08",25,"Can't Stop The Feeling!","Justin Timberlake"
"2017-01-08",26,"In The Name Of Love","Martin Garrix & Bebe Rexha"
"2017-01-08",27,"The Greatest","Sia Featuring Kendrick Lamar"
"2017-01-08",28,"Blue Ain't Your Color","Keith Urban"
"2017-01-08",29,"Chill Bill","Rob $tone Featuring J. Davi$ & Spooks"
"2017-01-08",30,"Cheap Thrills","Sia Featuring Sean Paul"
"2017-01-08",31,"I Hate U I Love U","gnash Featuring Olivia O'Brien"
"2017-01-08",32,"Hallelujah","Pentatonix"
"2017-01-08",33,"Careless Whisper","RE- ENTRY"
"2017-01-08",34,"I Feel It Coming","RE- ENTRY"
"2017-01-08",35,"All I Want For Christmas Is You","Wham! Featuring George Michael"
"2017-01-08",36,"X","The Weeknd Featuring Daft Punk"
"2017-01-08",37,"Don't Let Me Down","Mariah Carey"
"2017-01-08",38,"Cold Water","21 Savage & Metro Boomin Featuring Future"
"2017-01-08",39,"Love Me Now","The Chainsmokers Featuring Daya"
"2017-01-08",40,"Unsteady","Major Lazer Featuring Justin Bieber & MO"
"2017-01-08",41,"Last Christmas","John Legend"
"2017-01-08",42,"You Was Right","X Ambassadors"
"2017-01-08",43,"No Heart","Wham!"
"2017-01-08",44,"Water Under The Bridge","Lil Uzi Vert"
"2017-01-08",45,"May We All","21 Savage & Metro Boomin"
"2017-01-08",46,"Deja Vu","Adele"
"2017-01-08",47,"Faith","Florida Georgia Line Featuring Tim McGraw"
"2017-01-08",48,"Wanna Be That Song","J. Cole"
"2017-01-08",49,"How Far I'll Go","RE- ENTRY"
"2017-01-08",50,"Say You Won't Let Go","RE- ENTRY"
"2017-01-08",51,"Selfish","George Michael"
"2017-01-08",52,"Used To This","Brett Eldredge"
"2017-01-08",53,"Party Monster","Auli'i Cravalho"
"2017-01-08",54,"Dirty Laundry","James Arthur"
"2017-01-08",55,"Better Man","PnB Rock"
"2017-01-08",56,"Too Much Sauce","Future Featuring Drake"
"2017-01-08",57,"Both","The Weeknd"
"2017-01-08",58,"Party","Carrie Underwood"
"2017-01-08",59,"Star Of The Show","Little Big Town"
"2017-01-08",60,"A Guy With A Girl","DJ ESCO Featuring Future & Lil Uzi Vert"
"2017-01-08",61,"Neighbors","Gucci Mane Featuring Drake"
"2017-01-08",62,"Sleep Without You","Chris Brown Featuring Usher & Gucci Mane"
"2017-01-08",63,"Chantaje","Thomas Rhett"
"2017-01-08",64,"Dirt On My Boots","Blake Shelton"
"2017-01-08",65,"Pick Up The Phone","J. Cole"
"2017-01-08",66,"Sneakin'","Brett Young"
"2017-01-08",67,"HandClap","Shakira Featuring Maluma"
"2017-01-08",68,"Immortal","Jon Pardi"
"2017-01-08",69,"How Far I'll Go","Young Thug And Travis Scott Featuring Quavo"
"2017-01-08",70,"How I'll Always Be","Drake Featuring 21 Savage"
"2017-01-08",71,"Moves","Fitz And The Tantrums"
"2017-01-08",72,"Song For Another Time","J. Cole"
"2017-01-08",73,"You're Welcome","Alessia Cara"
"2017-01-08",74,"OTW","Tim McGraw"
"2017-01-08",75,"Red Opps","NEW"
"2017-01-08",76,"Swang","NEW"
"2017-01-08",77,"Make Me (Cry)","Big Sean"
"2017-01-08",78,"Rockabye","Old Dominion"
"2017-01-08",79,"Seein' Red","Dwayne Johnson"
"2017-01-08",80,"iSpy","DJ Luke Nasty"
"2017-01-08",81,"Play That Song","21 Savage"
"2017-01-08",82,"Kill A Word","Rae Sremmurd"
"2017-01-08",83,"Million Reasons","Noah Cyrus Featuring Labrinth"
"2017-01-08",84,"Alone","Clean Bandit Featuring Sean Paul & Anne-Marie"
"2017-01-08",85,"Goosebumps","NEW"
"2017-01-08",86,"My Sh*t","NEW"
"2017-01-08",87,"Redbone","Dustin Lynch"
"2017-01-08",88,"All We Know","NEW"
"2017-01-08",89,"Parachute","NEW"
"2017-01-08",90,"Think A Little Less","KYLE Featuring Lil Yachty"
"2017-01-08",91,"80s Mercedes","Train"
"2017-01-08",92,"Fresh Eyes","RE- ENTRY"
"2017-01-08",93,"Just Hold On","RE- ENTRY"
"2017-01-08",94,"Sex With Me","Eric Church Featuring Rhiannon Giddens"
"2017-01-08",95,"No Flockin","Lady Gaga"
"2017-01-08",96,"Timeless","Marshmello"
"2017-01-08",97,"Black Barbies","RE- ENTRY"
"2017-01-08",98,"Way Down We Go","RE- ENTRY"
"2017-01-08",99,"Hate U Love U","Travis Scott"
"2017-01-08",100,"Shaky Shaky","RE- ENTRY"
"2017-01-15",1,"Bad And Boujee","Migos Featuring Lil Uzi Vert"
"2017-01-15",2,"Black Beatles","Rae Sremmurd Featuring Gucci Mane"
"2017-01-15",3,"Closer","The Chainsmokers Featuring Halsey"
"2017-01-15",4,"Starboy","The Weeknd Featuring Daft Punk"
"2017-01-15",5,"24K Magic","Bruno Mars"
"2017-01-15",6,"Side To Side","Ariana Grande Featuring Nicki Minaj"
"2017-01-15",7,"Don't Wanna Know","Maroon 5 Featuring Kendrick Lamar"
"2017-01-15",8,"Let Me Love You","DJ Snake Featuring Justin Bieber"
"2017-01-15",9,"Fake Love","Drake"
"2017-01-15",10,"Bad Things","Machine Gun Kelly x Camila Cabello"
"2017-01-15",11,"Juju On That Beat (TZ Anthem)","Zay Hilfigerrr & Zayion McCall"
"2017-01-15",12,"Scars To Your Beautiful","Alessia Cara"
"2017-01-15",13,"Heathens","Twenty One Pilots"
"2017-01-15",14,"I Don't Wanna Live Forever (Fifty Shades Darker)","Zayn / Taylor Swift"
"2017-01-15",15,"Broccoli","D.R.A.M. Featuring Lil Yachty"
"2017-01-15",16,"Caroline","Amine"
"2017-01-15",17,"Starving","Hailee Steinfeld & Grey Featuring Zedd"
"2017-01-15",18,"Bounce Back","Big Sean"
"2017-01-15",19,"Mercy","Shawn Mendes"
"2017-01-15",20,"Can't Stop The Feeling!","Justin Timberlake"
"2017-01-15",21,"Love On The Brain","Rihanna"
"2017-01-15",22,"All Time Low","Jon Bellion"
"2017-01-15",23,"Treat You Better","Shawn Mendes"
"2017-01-15",24,"OOOUUU","Young M.A"
"2017-01-15",25,"I Feel It Coming","The Weeknd Featuring Daft Punk"
"2017-01-15",26,"Cheap Thrills","Sia Featuring Sean Paul"
"2017-01-15",27,"This Town","Niall Horan"
"2017-01-15",28,"In The Name Of Love","Martin Garrix & Bebe Rexha"
"2017-01-15",29,"Don't Let Me Down","The Chainsmokers Featuring Daya"
"2017-01-15",30,"Blue Ain't Your Color","Keith Urban"
"2017-01-15",31,"Love Me Now","John Legend"
"2017-01-15",32,"The Greatest","Sia Featuring Kendrick Lamar"
"2017-01-15",33,"I Hate U I Love U","gnash Featuring Olivia O'Brien"
"2017-01-15",34,"Cold Water","Major Lazer Featuring Justin Bieber & MO"
"2017-01-15",35,"Chill Bill","Rob $tone Featuring J. Davi$ & Spooks"
"2017-01-15",36,"X","21 Savage & Metro Boomin Featuring Future"
"2017-01-15",37,"Say You Won't Let Go","James Arthur"
"2017-01-15",38,"Water Under The Bridge","Adele"
"2017-01-15",39,"Unsteady","X Ambassadors"
"2017-01-15",40,"You Was Right","Lil Uzi Vert"
"2017-01-15",41,"How Far I'll Go","Auli'i Cravalho"
"2017-01-15",42,"May We All","Florida Georgia Line Featuring Tim McGraw"
"2017-01-15",43,"No Heart","21 Savage & Metro Boomin"
"2017-01-15",44,"Better Man","Little Big Town"
"2017-01-15",45,"Used To This","Future Featuring Drake"
"2017-01-15",46,"Wanna Be That Song","Brett Eldredge"
"2017-01-15",47,"Deja Vu","J. Cole"
"2017-01-15",48,"Dirty Laundry","Carrie Underwood"
"2017-01-15",49,"Party Monster","The Weeknd"
"2017-01-15",50,"Too Much Sauce","DJ ESCO Featuring Future & Lil Uzi Vert"
"2017-01-15",51,"Chantaje","Shakira Featuring Maluma"
"2017-01-15",52,"Both","Gucci Mane Featuring Drake"
"2017-01-15",53,"Party","Chris Brown Featuring Usher & Gucci Mane"
"2017-01-15",54,"A Guy With A Girl","Blake Shelton"
"2017-01-15",55,"Make Me (Cry)","Noah Cyrus Featuring Labrinth"
"2017-01-15",56,"HandClap","Fitz And The Tantrums"
"2017-01-15",57,"Star Of The Show","Thomas Rhett"
"2017-01-15",58,"How Far I'll Go","Alessia Cara"
"2017-01-15",59,"Dirt On My Boots","Jon Pardi"
"2017-01-15",60,"Selfish","PnB Rock"
"2017-01-15",61,"Rockabye","Clean Bandit Featuring Sean Paul & Anne-Marie"
"2017-01-15",62,"iSpy","KYLE Featuring Lil Yachty"
"2017-01-15",63,"Sneakin'","Drake Featuring 21 Savage"
"2017-01-15",64,"Neighbors","J. Cole"
"2017-01-15",65,"You're Welcome","Dwayne Johnson"
"2017-01-15",66,"Song For Another Time","Old Dominion"
"2017-01-15",67,"Sleep Without You","Brett Young"
"2017-01-15",68,"Play That Song","Train"
"2017-01-15",69,"Seein' Red","Dustin Lynch"
"2017-01-15",70,"How I'll Always Be","Tim McGraw"
"2017-01-15",71,"Swang","Rae Sremmurd"
"2017-01-15",72,"Alone","Marshmello"
"2017-01-15",73,"OTW","DJ Luke Nasty"
"2017-01-15",74,"80s Mercedes","Maren Morris"
"2017-01-15",75,"Red Opps","21 Savage"
"2017-01-15",76,"Goosebumps","Travis Scott"
"2017-01-15",77,"Moves","Big Sean"
"2017-01-15",78,"Parachute","Chris Stapleton"
"2017-01-15",79,"Kill A Word","Eric Church Featuring Rhiannon Giddens"
"2017-01-15",80,"All We Know","The Chainsmokers Featuring Phoebe Ryan"
"2017-01-15",81,"Redbone","Childish Gambino"
"2017-01-15",82,"Immortal","J. Cole"
"2017-01-15",83,"Sex With Me","Rihanna"
"2017-01-15",84,"Hallelujah","Pentatonix"
"2017-01-15",85,"Way Down We Go","KALEO"
"2017-01-15",86,"Million Reasons","Lady Gaga"
"2017-01-15",87,"Think A Little Less","Michael Ray"
"2017-01-15",88,"Shaky Shaky","Daddy Yankee"
"2017-01-15",89,"Timeless","A Boogie Wit da Hoodie Featuring DJ SPINKING"
"2017-01-15",90,"Congratulations","RE- ENTRY"
"2017-01-15",91,"Fresh Eyes","RE- ENTRY"
"2017-01-15",92,"Sober Saturday Night","Post Malone Featuring Quavo"
"2017-01-15",93,"Beibs In The Trap","Andy Grammer"
"2017-01-15",94,"I Got You","NEW"
"2017-01-15",95,"The Weekend","NEW"
"2017-01-15",96,"My Sh*t","Chris Young Featuring Vince Gill"
"2017-01-15",97,"Key To The Streets","NEW"
"2017-01-15",98,"We Know The Way","NEW"
"2017-01-15",99,"Just Hold On","Travis Scott"
"2017-01-15",100,"Water","NEW"
"2017-01-22",1,"Shape Of You","NEW"
"2017-01-22",2,"Bad And Boujee","NEW"
"2017-01-22",3,"Black Beatles","Ed Sheeran"
"2017-01-22",4,"Starboy","Migos Featuring Lil Uzi Vert"
"2017-01-22",5,"Closer","Rae Sremmurd Featuring Gucci Mane"
"2017-01-22",6,"Castle On The Hill","The Weeknd Featuring Daft Punk"
"2017-01-22",7,"24K Magic","The Chainsmokers Featuring Halsey"
"2017-01-22",8,"Don't Wanna Know","NEW"
"2017-01-22",9,"Side To Side","NEW"
"2017-01-22",10,"Bad Things","Ed Sheeran"
"2017-01-22",11,"Fake Love","Bruno Mars"
"2017-01-22",12,"I Don't Wanna Live Forever (Fifty Shades Darker)","Maroon 5 Featuring Kendrick Lamar"
"2017-01-22",13,"Scars To Your Beautiful","Ariana Grande Featuring Nicki Minaj"
"2017-01-22",14,"Let Me Love You","Machine Gun Kelly x Camila Cabello"
"2017-01-22",15,"Caroline","Drake"
"2017-01-22",16,"Bounce Back","Zayn / Taylor Swift"
"2017-01-22",17,"Juju On That Beat (TZ Anthem)","Alessia Cara"
"2017-01-22",18,"Heathens","DJ Snake Featuring Justin Bieber"
"2017-01-22",19,"Love On The Brain","Amine"
"2017-01-22",20,"Broccoli","Big Sean"
"2017-01-22",21,"Starving","Zay Hilfigerrr & Zayion McCall"
"2017-01-22",22,"I Feel It Coming","Twenty One Pilots"
"2017-01-22",23,"Mercy","Rihanna"
"2017-01-22",24,"All Time Low","D.R.A.M. Featuring Lil Yachty"
"2017-01-22",25,"Can't Stop The Feeling!","Hailee Steinfeld & Grey Featuring Zedd"
"2017-01-22",26,"Treat You Better","The Weeknd Featuring Daft Punk"
"2017-01-22",27,"Cheap Thrills","Shawn Mendes"
"2017-01-22",28,"This Town","Jon Bellion"
"2017-01-22",29,"Blue Ain't Your Color","Justin Timberlake"
"2017-01-22",30,"Love Me Now","Shawn Mendes"
"2017-01-22",31,"Say You Won't Let Go","Sia Featuring Sean Paul"
"2017-01-22",32,"Don't Let Me Down","Niall Horan"
"2017-01-22",33,"Water Under The Bridge","Keith Urban"
"2017-01-22",34,"In The Name Of Love","John Legend"
"2017-01-22",35,"The Greatest","James Arthur"
"2017-01-22",36,"X","The Chainsmokers Featuring Daya"
"2017-01-22",37,"Chill Bill","Adele"
"2017-01-22",38,"Cold Water","Martin Garrix & Bebe Rexha"
"2017-01-22",39,"OOOUUU","Sia Featuring Kendrick Lamar"
"2017-01-22",40,"You Was Right","21 Savage & Metro Boomin Featuring Future"
"2017-01-22",41,"I Hate U I Love U","Rob $tone Featuring J. Davi$ & Spooks"
"2017-01-22",42,"iSpy","Major Lazer Featuring Justin Bieber & MO"
"2017-01-22",43,"Better Man","Young M.A"
"2017-01-22",44,"Both","Lil Uzi Vert"
"2017-01-22",45,"Party","gnash Featuring Olivia O'Brien"
"2017-01-22",46,"No Heart","KYLE Featuring Lil Yachty"
"2017-01-22",47,"Party Monster","Little Big Town"
"2017-01-22",48,"Deja Vu","Gucci Mane Featuring Drake"
"2017-01-22",49,"Dirty Laundry","Chris Brown Featuring Usher & Gucci Mane"
"2017-01-22",50,"Used To This","21 Savage & Metro Boomin"
"2017-01-22",51,"Rockabye","The Weeknd"
"2017-01-22",52,"May We All","J. Cole"
"2017-01-22",53,"A Guy With A Girl","Carrie Underwood"
"2017-01-22",54,"Chantaje","Future Featuring Drake"
"2017-01-22",55,"HandClap","Clean Bandit Featuring Sean Paul & Anne-Marie"
"2017-01-22",56,"Star Of The Show","Florida Georgia Line Featuring Tim McGraw"
"2017-01-22",57,"Wanna Be That Song","Blake Shelton"
"2017-01-22",58,"Dirt On My Boots","Shakira Featuring Maluma"
"2017-01-22",59,"How Far I'll Go","Fitz And The Tantrums"
"2017-01-22",60,"Alone","Thomas Rhett"
"2017-01-22",61,"Selfish","Brett Eldredge"
"2017-01-22",62,"Moves","Jon Pardi"
"2017-01-22",63,"I Got You","Alessia Cara"
"2017-01-22",64,"Swang","Marshmello"
"2017-01-22",65,"Seein' Red","PnB Rock"
"2017-01-22",66,"Make Me (Cry)","Big Sean"
"2017-01-22",67,"How Far I'll Go","Bebe Rexha"
"2017-01-22",68,"Play That Song","Rae Sremmurd"
"2017-01-22",69,"Sneakin'","Dustin Lynch"
"2017-01-22",70,"Neighbors","Noah Cyrus Featuring Labrinth"
"2017-01-22",71,"OTW","Auli'i Cravalho"
"2017-01-22",72,"Redbone","Train"
"2017-01-22",73,"Goosebumps","Drake Featuring 21 Savage"
"2017-01-22",74,"Red Opps","J. Cole"
"2017-01-22",75,"Sleep Without You","DJ Luke Nasty"
"2017-01-22",76,"Song For Another Time","Childish Gambino"
"2017-01-22",77,"Location","Travis Scott"
"2017-01-22",78,"80s Mercedes","21 Savage"
"2017-01-22",79,"Parachute","Brett Young"
"2017-01-22",80,"Kill A Word","Old Dominion"
"2017-01-22",81,"You're Welcome","NEW"
"2017-01-22",82,"Think A Little Less","NEW"
"2017-01-22",83,"Sober Saturday Night","Khalid"
"2017-01-22",84,"Fresh Eyes","Maren Morris"
"2017-01-22",85,"Congratulations","Chris Stapleton"
"2017-01-22",86,"Sex With Me","Eric Church Featuring Rhiannon Giddens"
"2017-01-22",87,"Water","Dwayne Johnson"
"2017-01-22",88,"Timeless","Michael Ray"
"2017-01-22",89,"Drinkin' Too Much","Chris Young Featuring Vince Gill"
"2017-01-22",90,"Beibs In The Trap","Andy Grammer"
"2017-01-22",91,"Way Down We Go","Post Malone Featuring Quavo"
"2017-01-22",92,"All We Know","Rihanna"
"2017-01-22",93,"The Weekend","Ugly God"
"2017-01-22",94,"Call On Me","A Boogie Wit da Hoodie Featuring DJ SPINKING"
"2017-01-22",95,"Today","NEW"
"2017-01-22",96,"Million Reasons","NEW"
"2017-01-22",97,"Immortal","Sam Hunt"
"2017-01-22",98,"What They Want","Travis Scott"
"2017-01-22",99,"Just Hold On","KALEO"
"2017-01-22",100,"If The Boot Fits","The Chainsmokers Featuring Phoebe Ryan"
"2017-01-29",1,"Bad And Boujee","Migos Featuring Lil Uzi Vert"
"2017-01-29",2,"Shape Of You","Ed Sheeran"
"2017-01-29",3,"Black Beatles","Rae Sremmurd Featuring Gucci Mane"
"2017-01-29",4,"Closer","The Chainsmokers Featuring Halsey"
"2017-01-29",5,"Starboy","The Weeknd Featuring Daft Punk"
"2017-01-29",6,"Bad Things","Machine Gun Kelly x Camila Cabello"
"2017-01-29",7,"Paris","NEW"
"2017-01-29",8,"I Don't Wanna Live Forever (Fifty Shades Darker)","NEW"
"2017-01-29",9,"Don't Wanna Know","The Chainsmokers"
"2017-01-29",10,"24K Magic","Zayn / Taylor Swift"
"2017-01-29",11,"Fake Love","Maroon 5 Featuring Kendrick Lamar"
"2017-01-29",12,"Side To Side","Bruno Mars"
"2017-01-29",13,"Scars To Your Beautiful","Drake"
"2017-01-29",14,"Caroline","Ariana Grande Featuring Nicki Minaj"
"2017-01-29",15,"Bounce Back","Alessia Cara"
"2017-01-29",16,"Let Me Love You","Amine"
"2017-01-29",17,"Love On The Brain","Big Sean"
"2017-01-29",18,"Juju On That Beat (TZ Anthem)","DJ Snake Featuring Justin Bieber"
"2017-01-29",19,"I Feel It Coming","Rihanna"
"2017-01-29",20,"Heathens","Zay Hilfigerrr & Zayion McCall"
"2017-01-29",21,"Broccoli","The Weeknd Featuring Daft Punk"
"2017-01-29",22,"All Time Low","Twenty One Pilots"
"2017-01-29",23,"Starving","D.R.A.M. Featuring Lil Yachty"
"2017-01-29",24,"Can't Stop The Feeling!","Jon Bellion"
"2017-01-29",25,"Mercy","Hailee Steinfeld & Grey Featuring Zedd"
"2017-01-29",26,"Treat You Better","Justin Timberlake"
"2017-01-29",27,"Cheap Thrills","Shawn Mendes"
"2017-01-29",28,"Castle On The Hill","Shawn Mendes"
"2017-01-29",29,"This Town","Sia Featuring Sean Paul"
"2017-01-29",30,"Say You Won't Let Go","Ed Sheeran"
"2017-01-29",31,"Love Me Now","Niall Horan"
"2017-01-29",32,"iSpy","James Arthur"
"2017-01-29",33,"Don't Let Me Down","John Legend"
"2017-01-29",34,"Water Under The Bridge","KYLE Featuring Lil Yachty"
"2017-01-29",35,"Blue Ain't Your Color","The Chainsmokers Featuring Daya"
"2017-01-29",36,"Party Monster","Adele"
"2017-01-29",37,"X","Keith Urban"
"2017-01-29",38,"Rockabye","The Weeknd"
"2017-01-29",39,"The Greatest","21 Savage & Metro Boomin Featuring Future"
"2017-01-29",40,"Chill Bill","Clean Bandit Featuring Sean Paul & Anne-Marie"
"2017-01-29",41,"Better Man","Sia Featuring Kendrick Lamar"
"2017-01-29",42,"Cold Water","Rob $tone Featuring J. Davi$ & Spooks"
"2017-01-29",43,"T-Shirt","Little Big Town"
"2017-01-29",44,"Both","Major Lazer Featuring Justin Bieber & MO"
"2017-01-29",45,"Party","NEW"
"2017-01-29",46,"You Was Right","NEW"
"2017-01-29",47,"In The Name Of Love","Migos"
"2017-01-29",48,"Deja Vu","Gucci Mane Featuring Drake"
"2017-01-29",49,"Used To This","Chris Brown Featuring Usher & Gucci Mane"
"2017-01-29",50,"No Heart","Lil Uzi Vert"
"2017-01-29",51,"A Guy With A Girl","Martin Garrix & Bebe Rexha"
"2017-01-29",52,"Chantaje","J. Cole"
"2017-01-29",53,"I Got You","Future Featuring Drake"
"2017-01-29",54,"HandClap","21 Savage & Metro Boomin"
