"date","rank","song","artist"
"1993-01-01",1,"I Will Always Love You","Whitney Houston"
"1993-01-01",2,"Rump Shaker","Wreckx-N-Effect"
"1993-01-01",3,"If I Ever Fall In Love","Shai"
"1993-01-01",4,"In The Still Of The Nite (From ""The Jacksons"")","Boyz II Men"
"1993-01-01",5,"Rhythm Is A Dancer","Snap!"
"1993-01-01",6,"I'd Die Without You (From ""Boomerang"")","P.M. Dawn"
"1993-01-01",7,"Saving Forever For You (From ""Beverly Hills, 90210"")","Shanice"
"1993-01-01",8,"Good Enough","Bobby Brown"
"1993-01-01",9,"What About Your Friends","TLC"
"1993-01-01",10,"Real Love","Mary J. Blige"
"1993-01-01",11,"Deeper And Deeper","Madonna"
"1993-01-01",12,"To Love Somebody","Michael Bolton"
"1993-01-01",13,"How Do You Talk To An Angel","The Heights"
"1993-01-01",14,"Love Is On The Way","Saigon Kick"
"1993-01-01",15,"When She Cries","Restless Heart"
"1993-01-01",16,"Flex","Mad Cobra"
"1993-01-01",17,"Layla","Eric Clapton"
"1993-01-01",18,"Little Miss Can't Be Wrong","Spin Doctors"
"1993-01-01",19,"Do You Believe In Us","Jon Secada"
"1993-01-01",20,"Faithful","Go West"
"1993-01-01",21,"Back To The Hotel","N2Deep"
"1993-01-01",22,"Walking On Broken Glass","Annie Lennox"
"1993-01-01",23,"7","Prince And The New Power Generation"
"1993-01-01",24,"The Last Song","Elton John"
"1993-01-01",25,"A Whole New World (Aladdin's Theme)","Peabo Bryson & Regina Belle"
"1993-01-01",26,"Here We Go Again!","Portrait"
"1993-01-01",27,"Would I Lie To You?","Charles & Eddie"
"1993-01-01",28,"Where You Goin' Now","Damn Yankees"
"1993-01-01",29,"Never A Time","Genesis"
"1993-01-01",30,"Drive","R.E.M."
"1993-01-01",31,"Give It Up, Turn It Loose","En Vogue"
"1993-01-01",32,"End Of The Road (From ""Boomerang"")","Boyz II Men"
"1993-01-01",33,"Jump Around","House Of Pain"
"1993-01-01",34,"Walk On The Ocean","Toad The Wet Sprocket"
"1993-01-01",35,"I Got A Thang 4 Ya!","Lo-Key?"
"1993-01-01",36,"Sometimes Love Just Ain't Enough","Patty Smyth"
"1993-01-01",37,"Gangsta","Bell Biv DeVoe"
"1993-01-01",38,"Who's Gonna Ride Your Wild Horses","Shabba Ranks (Featuring Johnny Gill)"
"1993-01-01",39,"Slow And Sexy","Expose"
"1993-01-01",40,"I Wish The Phone Would Ring","Arrested Development"
"1993-01-01",41,"Mr. Wendal","En Vogue"
"1993-01-01",42,"Free Your Mind","Bon Jovi"
"1993-01-01",43,"Keep The Faith","Toni Braxton"
"1993-01-01",44,"Love Shoulda Brought You Home (From ""Boomerang"")","Arrested Development"
"1993-01-01",45,"People Everyday","TLC"
"1993-01-01",46,"Baby-Baby-Baby","The S.O.U.L. S.Y.S.T.E.M."
"1993-01-01",47,"It's Gonna Be A Lovely Day","Dan Baird"
"1993-01-01",48,"I Love You Period","Sade"
"1993-01-01",49,"No Ordinary Love","Celine Dion"
"1993-01-01",50,"Love Can Move Mountains","Paperboy"
"1993-01-01",51,"Ditty","Trey Lorenz"
"1993-01-01",52,"Someone To Hold","Hi-Five"
"1993-01-01",53,"Quality Time","Michael Jackson"
"1993-01-01",54,"Heal The World","Def Leppard"
"1993-01-01",55,"Have You Ever Needed Someone So Bad","Father M.C."
"1993-01-01",56,"Everything's Gonna Be Alright","Madonna"
"1993-01-01",57,"Erotica","After 7"
"1993-01-01",58,"Baby I'm For Real/Natural High","Def Leppard"
