"date","rank","song","artist"
"2003-01-01",1,"Lose Yourself","Eminem"
"2003-01-01",2,"Work It","Missy ""Misdemeanor"" Elliott"
"2003-01-01",3,"Air Force Ones","Nelly Featuring Kyjuan, Ali & Murphy Lee"
"2003-01-01",4,"'03 Bonnie & Clyde","Jay-Z Featuring Beyonce Knowles"
"2003-01-01",5,"Jenny From The Block","Jennifer Lopez Featuring Styles & Jadakiss"
"2003-01-01",6,"Beautiful","Christina Aguilera"
"2003-01-01",7,"Bump, Bump, Bump","B2K & P. Diddy"
"2003-01-01",8,"Don't Mess With My Man","Nivea Featuring Brian & Brandon Casey"
"2003-01-01",9,"Love Of My Life (An Ode To Hip Hop)","Erykah Badu Featuring Common"
"2003-01-01",10,"Underneath It All","No Doubt Featuring Lady Saw"
"2003-01-01",11,"Miss You","Aaliyah"
"2003-01-01",12,"I'm With You","Avril Lavigne"
"2003-01-01",13,"She Hates Me","Puddle Of Mudd"
"2003-01-01",14,"The Game Of Love","Santana Featuring Michelle Branch"
"2003-01-01",15,"All I Have","Jennifer Lopez Featuring LL Cool J"
"2003-01-01",16,"Landslide","Dixie Chicks"
"2003-01-01",17,"Cry Me A River","Justin Timberlake"
"2003-01-01",18,"Gimme The Light","Sean Paul"
"2003-01-01",19,"Thugz Mansion","2Pac"
"2003-01-01",20,"Family Portrait","P!nk"
"2003-01-01",21,"Your Body Is A Wonderland","John Mayer"
"2003-01-01",22,"When The Last Time","Clipse"
"2003-01-01",23,"dontchange","Musiq"
"2003-01-01",24,"Picture","Kid Rock Featuring Sheryl Crow Or Allison Moorer"
"2003-01-01",25,"Mesmerize","Ja Rule Featuring Ashanti"
"2003-01-01",26,"I Should Be...","Dru Hill"
"2003-01-01",27,"One Last Breath","Creed"
"2003-01-01",28,"19 Somethin'","Mark Wills"
"2003-01-01",29,"Satisfaction","Eve"
"2003-01-01",30,"Fabulous","Jaheim Featuring Tha Rayne"
"2003-01-01",31,"Hey Ma","Cam'Ron Featuring Juelz Santana, Freekey Zekey & Toya"
"2003-01-01",32,"Ignition","R. Kelly"
"2003-01-01",33,"She'll Leave You With A Smile","George Strait"
"2003-01-01",34,"Who's Your Daddy?","Toby Keith"
"2003-01-01",35,"Luv U Better","LL Cool J"
"2003-01-01",36,"When I'm Gone","3 Doors Down"
"2003-01-01",37,"Dilemma","Nelly Featuring Kelly Rowland"
"2003-01-01",38,"These Days","Rascal Flatts"
"2003-01-01",39,"Made You Look","Nas"
"2003-01-01",40,"Do That...","Baby Featuring P. Diddy"
"2003-01-01",41,"Lifestyles Of The Rich And Famous","Good Charlotte"
"2003-01-01",42,"Wanksta","50 Cent"
"2003-01-01",43,"Paradise","LL Cool J Featuring Amerie"
"2003-01-01",44,"Disease","matchbox twenty"
"2003-01-01",45,"Something","Lasgo"
"2003-01-01",46,"Die Another Day","Madonna"
"2003-01-01",47,"Like I Love You","Justin Timberlake"
"2003-01-01",48,"All My Life","Foo Fighters"
"2003-01-01",49,"Fall Into Me","Emerson Drive"
"2003-01-01",50,"Make It Clap","Busta Rhymes Featuring Spliff Star"
"2003-01-01",51,"Talkin' To Me","Amerie"
"2003-01-01",52,"Gossip Folks","Missy ""Misdemeanor"" Elliott Featuring Ludacris"
"2003-01-01",53,"Always","Saliva"
"2003-01-01",54,"The Baby","Blake Shelton"
"2003-01-01",55,"I Just Wanna Be Mad","Terri Clark"
"2003-01-01",56,"The Red","Chevelle"
"2003-01-01",57,"You Know You're Right","Nirvana"
"2003-01-01",58,"React","Erick Sermon Featuring Redman"
"2003-01-01",59,"I Care 4 U","Aaliyah"
"2003-01-01",60,"A Lot Of Things Different","Kenny Chesney"
"2003-01-01",61,"Stole","Kelly Rowland"
"2003-01-01",62,"Red Rag Top","Tim McGraw"
"2003-01-01",63,"Sk8er Boi","Avril Lavigne"
"2003-01-01",64,"Fine Again","Seether"
"2003-01-01",65,"Don't Know Why","Norah Jones"
"2003-01-01",66,"Tell Me (What's Goin' On)","NEW"
"2003-01-01",67,"You Can't Hide Beautiful","NEW"
"2003-01-01",68,"Bother","Smilez & Southstar"
"2003-01-01",69,"No One Knows","Aaron Lines"
"2003-01-01",70,"Sick Of Being Lonely","Stone Sour"
"2003-01-01",71,"Spin","Queens Of The Stone Age"
"2003-01-01",72,"Prayer","Field Mob"
"2003-01-01",73,"How You Gonna Act Like That","Lifehouse"
"2003-01-01",74,"Dirrty","Disturbed"
"2003-01-01",75,"Cochise","NEW"
"2003-01-01",76,"Thug Lovin'","NEW"
"2003-01-01",77,"The Zephyr Song","Tyrese"
"2003-01-01",78,"Man To Man","Christina Aguilera Featuring Redman"
"2003-01-01",79,"A Moment Like This","Audioslave"
"2003-01-01",80,"One Of Those Days","Ja Rule Featuring Bobby Brown"
"2003-01-01",81,"In A Little While","Red Hot Chili Peppers"
"2003-01-01",82,"Come Close To Me","NEW"
"2003-01-01",83,"Through The Rain","NEW"
"2003-01-01",84,"Somewhere Out There","Gary Allan"
"2003-01-01",85,"All The Things She Said","Kelly Clarkson"
"2003-01-01",86,"Cry","Whitney Houston"
"2003-01-01",87,"Thug Holiday","Uncle Kracker"
"2003-01-01",88,"Girl Talk","Common Featuring Mary J. Blige"
"2003-01-01",89,"Rock The Party","Mariah Carey"
"2003-01-01",90,"From Tha Chuuuch To Da Palace","Our Lady Peace"
"2003-01-01",91,"Come Into My World","NEW"
"2003-01-01",92,"I'm Gonna Getcha Good!","NEW"
"2003-01-01",93,"Hit The Freeway","t.A.T.u."
"2003-01-01",94,"Blowin' Me Up (With Her Love)","Faith Hill"
"2003-01-01",95,"Single For The Rest Of My Life","Trick Daddy Featuring LaTocha Scott"
"2003-01-01",96,"Breathe","TLC"
"2003-01-01",97,"Goodbye To You","Benzino"
"2003-01-01",98,"These Are The Days","Snoop Dogg"
"2003-01-01",99,"Every River","Kylie Minogue"
"2003-01-01",100,"My Town","Shania Twain"
"2003-01-08",1,"Lose Yourself","Eminem"
"2003-01-08",2,"Work It","Missy ""Misdemeanor"" Elliott"
"2003-01-08",3,"Air Force Ones","Nelly Featuring Kyjuan, Ali & Murphy Lee"
"2003-01-08",4,"'03 Bonnie & Clyde","Jay-Z Featuring Beyonce Knowles"
"2003-01-08",5,"Bump, Bump, Bump","B2K & P. Diddy"
"2003-01-08",6,"Jenny From The Block","Jennifer Lopez Featuring Styles & Jadakiss"
"2003-01-08",7,"Beautiful","Christina Aguilera"
"2003-01-08",8,"Don't Mess With My Man","Nivea Featuring Brian & Brandon Casey"
"2003-01-08",9,"The Game Of Love","Santana Featuring Michelle Branch"
"2003-01-08",10,"Landslide","Dixie Chicks"
"2003-01-08",11,"Miss You","Aaliyah"
"2003-01-08",12,"I'm With You","Avril Lavigne"
"2003-01-08",13,"She Hates Me","Puddle Of Mudd"
"2003-01-08",14,"Underneath It All","No Doubt Featuring Lady Saw"
"2003-01-08",15,"All I Have","Jennifer Lopez Featuring LL Cool J"
"2003-01-08",16,"Love Of My Life (An Ode To Hip Hop)","Erykah Badu Featuring Common"
"2003-01-08",17,"Cry Me A River","Justin Timberlake"
"2003-01-08",18,"Your Body Is A Wonderland","John Mayer"
"2003-01-08",19,"Thugz Mansion","2Pac"
"2003-01-08",20,"Family Portrait","P!nk"
"2003-01-08",21,"Mesmerize","Ja Rule Featuring Ashanti"
"2003-01-08",22,"When The Last Time","Clipse"
"2003-01-08",23,"Gimme The Light","Sean Paul"
"2003-01-08",24,"Picture","Kid Rock Featuring Sheryl Crow Or Allison Moorer"
"2003-01-08",25,"I Should Be...","Dru Hill"
"2003-01-08",26,"One Last Breath","Creed"
"2003-01-08",27,"Satisfaction","Eve"
"2003-01-08",28,"19 Somethin'","Mark Wills"
"2003-01-08",29,"Fabulous","Jaheim Featuring Tha Rayne"
"2003-01-08",30,"Dilemma","Nelly Featuring Kelly Rowland"
"2003-01-08",31,"She'll Leave You With A Smile","George Strait"
"2003-01-08",32,"Wanksta","50 Cent"
"2003-01-08",33,"Do That...","Baby Featuring P. Diddy"
"2003-01-08",34,"Hey Ma","Cam'Ron Featuring Juelz Santana, Freekey Zekey & Toya"
"2003-01-08",35,"Luv U Better","LL Cool J"
"2003-01-08",36,"When I'm Gone","3 Doors Down"
"2003-01-08",37,"dontchange","Musiq"
"2003-01-08",38,"Made You Look","Nas"
"2003-01-08",39,"Who's Your Daddy?","Toby Keith"
"2003-01-08",40,"These Days","Rascal Flatts"
"2003-01-08",41,"Lifestyles Of The Rich And Famous","Good Charlotte"
"2003-01-08",42,"Paradise","LL Cool J Featuring Amerie"
"2003-01-08",43,"Ignition","R. Kelly"
"2003-01-08",44,"Disease","matchbox twenty"
"2003-01-08",45,"Something","Lasgo"
"2003-01-08",46,"Make It Clap","Busta Rhymes Featuring Spliff Star"
"2003-01-08",47,"Fall Into Me","Emerson Drive"
"2003-01-08",48,"Gossip Folks","Missy ""Misdemeanor"" Elliott Featuring Ludacris"
"2003-01-08",49,"Like I Love You","Justin Timberlake"
"2003-01-08",50,"All My Life","Foo Fighters"
"2003-01-08",51,"The Baby","Blake Shelton"
"2003-01-08",52,"I Just Wanna Be Mad","Terri Clark"
"2003-01-08",53,"Always","Saliva"
"2003-01-08",54,"React","Erick Sermon Featuring Redman"
"2003-01-08",55,"Cry","Faith Hill"
"2003-01-08",56,"Talkin' To Me","Amerie"
"2003-01-08",57,"Die Another Day","Madonna"
"2003-01-08",58,"You Know You're Right","Nirvana"
"2003-01-08",59,"Don't Know Why","Norah Jones"
"2003-01-08",60,"The Red","Chevelle"
"2003-01-08",61,"Stole","Kelly Rowland"
"2003-01-08",62,"A Lot Of Things Different","Kenny Chesney"
"2003-01-08",63,"Sk8er Boi","Avril Lavigne"
"2003-01-08",64,"You Can't Hide Beautiful","Aaron Lines"
"2003-01-08",65,"Sick Of Being Lonely","Field Mob"
"2003-01-08",66,"Tell Me (What's Goin' On)","Smilez & Southstar"
"2003-01-08",67,"In Da Club","NEW"
"2003-01-08",68,"Bother","NEW"
"2003-01-08",69,"How You Gonna Act Like That","50 Cent"
"2003-01-08",70,"Dirrty","Stone Sour"
"2003-01-08",71,"Fine Again","Tyrese"
"2003-01-08",72,"Red Rag Top","Christina Aguilera Featuring Redman"
"2003-01-08",73,"Cochise","Seether"
"2003-01-08",74,"No One Knows","Tim McGraw"
"2003-01-08",75,"No Letting Go","Audioslave"
"2003-01-08",76,"Man To Man","Queens Of The Stone Age"
"2003-01-08",77,"A Moment Like This","NEW"
"2003-01-08",78,"In A Little While","NEW"
"2003-01-08",79,"Prayer","Wayne Wonder"
"2003-01-08",80,"Spin","Gary Allan"
"2003-01-08",81,"Thug Lovin'","Kelly Clarkson"
"2003-01-08",82,"The Zephyr Song","Uncle Kracker"
"2003-01-08",83,"Through The Rain","Disturbed"
"2003-01-08",84,"All The Things She Said","Lifehouse"
"2003-01-08",85,"One Of Those Days","Ja Rule Featuring Bobby Brown"
"2003-01-08",86,"Rock The Party","Red Hot Chili Peppers"
"2003-01-08",87,"I'm Gonna Getcha Good!","Mariah Carey"
"2003-01-08",88,"Girl Talk","t.A.T.u."
"2003-01-08",89,"Come Close To Me","Whitney Houston"
"2003-01-08",90,"Thug Holiday","Benzino"
"2003-01-08",91,"Blowin' Me Up (With Her Love)","Shania Twain"
"2003-01-08",92,"Come Into My World","TLC"
"2003-01-08",93,"Goodbye To You","Common Featuring Mary J. Blige"
"2003-01-08",94,"From Tha Chuuuch To Da Palace","Trick Daddy Featuring LaTocha Scott"
"2003-01-08",95,"Hit The Freeway","JC Chasez"
"2003-01-08",96,"My Town","Kylie Minogue"
"2003-01-08",97,"He Is","Michelle Branch"
"2003-01-08",98,"B R Right","Snoop Dogg"
