"date","rank","song","artist"
"1992-01-01",1,"Black Or White","Michael Jackson"
"1992-01-01",2,"It's So Hard To Say Goodbye To Yesterday","Boyz II Men"
"1992-01-01",3,"All 4 Love","Color Me Badd"
"1992-01-01",4,"Can't Let Go","Mariah Carey"
"1992-01-01",5,"Set Adrift On Memory Bliss","P.M. Dawn"
"1992-01-01",6,"Finally","CeCe Peniston"
"1992-01-01",7,"When A Man Loves A Woman","Michael Bolton"
"1992-01-01",8,"2 Legit 2 Quit","M.C. Hammer"
"1992-01-01",9,"Blowing Kisses In The Wind","Paula Abdul"
"1992-01-01",10,"Wildside","Marky Mark & The Funky Bunch"
"1992-01-01",11,"Addams Groove","M.C. Hammer"
"1992-01-01",12,"Don't Let The Sun Go Down On Me","George Michael/Elton John"
"1992-01-01",13,"Smells Like Teen Spirit","Nirvana"
"1992-01-01",14,"No Son Of Mine","Genesis"
"1992-01-01",15,"Keep Coming Back","Richard Marx"
"1992-01-01",16,"That's What Love Is For","Amy Grant"
"1992-01-01",17,"I Love Your Smile","Shanice"
"1992-01-01",18,"O.P.P.","Naughty By Nature"
"1992-01-01",19,"Diamonds And Pearls","Prince And The N.P.G."
"1992-01-01",20,"Don't Cry","Guns N' Roses"
"1992-01-01",21,"Mysterious Ways","Gloria Estefan"
"1992-01-01",22,"Live For Loving You","Rod Stewart"
"1992-01-01",23,"Broken Arrow","Bryan Adams"
"1992-01-01",24,"Can't Stop This Thing We Started","Salt-N-Pepa"
"1992-01-01",25,"Let's Talk About Sex","Prince And The N.P.G."
"1992-01-01",26,"Cream","Karyn White"
"1992-01-01",27,"The Way I Feel About You","Tevin Campbell"
"1992-01-01",28,"Tell Me What You Want Me To Do","Jodeci"
"1992-01-01",29,"Forever My Lady","Lisa Stansfield"
"1992-01-01",30,"Change","Roberta Flack With Maxi Priest"
"1992-01-01",31,"Set The Night To Music","Roxette"
"1992-01-01",32,"Spending My Time","Stacy Earl"
"1992-01-01",33,"Love Me All Up","Angelica"
"1992-01-01",34,"Angel Baby","Geto Boys"
"1992-01-01",35,"Mind Playing Tricks On Me","Keith Sweat"
"1992-01-01",36,"Keep It Comin'","Cher"
"1992-01-01",37,"Save Up All Your Tears","Mariah Carey"
"1992-01-01",38,"Emotions","The Storm"
"1992-01-01",39,"I've Got A Lot To Learn About Love","Motley Crue"
"1992-01-01",40,"Home Sweet Home","Heavy D & The Boyz"
"1992-01-01",41,"Is It Good To You","Tracie Spencer"
"1992-01-01",42,"Tender Kisses","Nia Peeples"
"1992-01-01",43,"Street Of Dreams","Metallica"
"1992-01-01",44,"Enter Sandman","The Party"
"1992-01-01",45,"In My Dreams","Metallica"
"1992-01-01",46,"The Unforgiven","Kym Sims"
"1992-01-01",47,"Too Blind To See It","Bonnie Raitt"
"1992-01-01",48,"I Can't Make You Love Me","D.J. Jazzy Jeff & The Fresh Prince"
"1992-01-01",49,"Ring My Bell","Curtis Stigers"
"1992-01-01",50,"I Wonder Why","Shabba Ranks (Featuring Maxi Priest)"
"1992-01-01",51,"Housecall","Scorpions"
"1992-01-01",52,"Send Me An Angel","Natural Selection"
"1992-01-01",53,"Hearts Don't Think (They Feel)","Kid 'N Play"
"1992-01-01",54,"Ain't Gonna Hurt Nobody","Public Enemy"
"1992-01-01",55,"Can't Truss It","Van Halen"
"1992-01-01",56,"Top Of The World","Digital Underground"
"1992-01-01",57,"Kiss You Back","Icy Blu"
"1992-01-01",58,"I Wanna Be Your Girl","Lighter Shade Of Brown"
"1992-01-01",59,"On A Sunday Afternoon","Firehouse"
"1992-01-01",60,"All She Wrote","Lita Ford"
"1992-01-01",61,"Shot Of Poison","Right Said Fred"
"1992-01-01",62,"I'm Too Sexy","Boyz II Men"
