"date","rank","song","artist"
"2007-01-01",1,"Irreplaceable","Beyonce"
"2007-01-01",2,"I Wanna Love You","Akon Featuring Snoop Dogg"
"2007-01-01",3,"Fergalicious","Fergie"
"2007-01-01",4,"Smack That","Akon Featuring Eminem"
"2007-01-01",5,"My Love","Justin Timberlake Featuring T.I."
"2007-01-01",6,"Say It Right","Nelly Furtado"
"2007-01-01",7,"How To Save A Life","The Fray"
"2007-01-01",8,"We Fly High","Jim Jones"
"2007-01-01",9,"Shortie Like Mine","Bow Wow Featuring Chris Brown & Johnta Austin"
"2007-01-01",10,"Lips Of An Angel","Hinder"
"2007-01-01",11,"It Ends Tonight","The All-American Rejects"
"2007-01-01",12,"SexyBack","Justin Timberlake"
"2007-01-01",13,"Walk It Out","Unk"
"2007-01-01",14,"Promise","Ciara"
"2007-01-01",15,"Money Maker","Ludacris Featuring Pharrell"
"2007-01-01",16,"Welcome To The Black Parade","My Chemical Romance"
"2007-01-01",17,"Chasing Cars","Snow Patrol"
"2007-01-01",18,"Walk Away (Remember Me)","Paula DeAnda Featuring The DEY"
"2007-01-01",19,"Far Away","Nickelback"
"2007-01-01",20,"Keep Holding On","Avril Lavigne"
"2007-01-01",21,"Wind It Up","Gwen Stefani"
"2007-01-01",22,"Runaway Love","Ludacris Featuring Mary J. Blige"
"2007-01-01",23,"What Goes Around...Comes Around","Justin Timberlake"
"2007-01-01",24,"Before He Cheats","Carrie Underwood"
"2007-01-01",25,"Hurt","Christina Aguilera"
"2007-01-01",26,"I Luv It","Young Jeezy"
"2007-01-01",27,"Make It Rain","Fat Joe Featuring Lil Wayne"
"2007-01-01",28,"Waiting On The World To Change","John Mayer"
"2007-01-01",29,"You","Lloyd Featuring Lil Wayne"
"2007-01-01",30,"Say Goodbye","Chris Brown"
"2007-01-01",31,"Snow ((Hey Oh))","Red Hot Chili Peppers"
"2007-01-01",32,"That's That","Snoop Dogg Featuring R. Kelly"
"2007-01-01",33,"Too Little Too Late","JoJo"
"2007-01-01",34,"Money In The Bank","Lil Scrappy Featuring Young Buck"
"2007-01-01",35,"Wait A Minute","The Pussycat Dolls Featuring Timbaland"
"2007-01-01",36,"Call Me When You're Sober","Evanescence"
"2007-01-01",37,"My Wish","Rascal Flatts"
"2007-01-01",38,"It's Not Over","Daughtry"
"2007-01-01",39,"Through Glass","Stone Sour"
"2007-01-01",40,"She's Everything","Brad Paisley"
"2007-01-01",41,"Hip Hop Is Dead","Nas Featuring will.i.am"
"2007-01-01",42,"Here It Goes Again","OK Go"
"2007-01-01",43,"Suddenly I See","RE- ENTRY"
"2007-01-01",44,"White & Nerdy","RE- ENTRY"
"2007-01-01",45,"Watching You","KT Tunstall"
"2007-01-01",46,"What Hurts The Most","""Weird Al"" Yankovic"
"2007-01-01",47,"My Little Girl","Rodney Atkins"
"2007-01-01",48,"Tim McGraw","Rascal Flatts"
"2007-01-01",49,"Stuntin' Like My Daddy","Tim McGraw"
"2007-01-01",50,"You Don't Know","Taylor Swift"
"2007-01-01",51,"Tell Me","Birdman & Lil Wayne"
"2007-01-01",52,"Want To","Eminem, 50 Cent, Lloyd Banks & Ca$his"
"2007-01-01",53,"Ice Box","Diddy Featuring Christina Aguilera"
"2007-01-01",54,"Show Stopper","Sugarland"
"2007-01-01",55,"Top Back","Omarion"
"2007-01-01",56,"Here (In Your Arms)","Danity Kane"
"2007-01-01",57,"When You Were Young","T.I."
"2007-01-01",58,"Lost One","Hellogoodbye"
"2007-01-01",59,"Maneater","The Killers"
"2007-01-01",60,"Show Me What You Got","Jay-Z Featuring Chrisette Michele"
"2007-01-01",61,"Come To Me","Nelly Furtado"
"2007-01-01",62,"Rockstar","JAY-Z"
"2007-01-01",63,"Poppin'","Diddy Featuring Nicole Scherzinger"
"2007-01-01",64,"Break It Off","Nickelback"
"2007-01-01",65,"Unappreciated","Chris Brown Featuring Jay Biz"
"2007-01-01",66,"Into The Ocean","Rihanna & Sean Paul"
"2007-01-01",67,"Boston","Cherish"
"2007-01-01",68,"Zoom","Blue October"
"2007-01-01",69,"Face Down","Augustana"
"2007-01-01",70,"It Just Comes Natural","Lil' Boosie Featuring Yung Joc"
"2007-01-01",71,"Amarillo Sky","The Red Jumpsuit Apparatus"
"2007-01-01",72,"The Sweet Escape","George Strait"
"2007-01-01",73,"Pain","Jason Aldean"
"2007-01-01",74,"Stupid Boy","Gwen Stefani Featuring Akon"
"2007-01-01",75,"You Save Me","Three Days Grace"
"2007-01-01",76,"Throw Some D's","Keith Urban"
"2007-01-01",77,"Love Like Winter","Kenny Chesney"
"2007-01-01",78,"Upgrade U","Rich Boy Featuring Polow Da Don"
"2007-01-01",79,"Anna-Molly","AFI"
"2007-01-01",80,"The Saints Are Coming","Beyonce Featuring Jay Z"
"2007-01-01",81,"Streetcorner Symphony","Incubus"
"2007-01-01",82,"Red High Heels","U2 & Green Day"
"2007-01-01",83,"Ladies Love Country Boys","Rob Thomas"
"2007-01-01",84,"Fidelity","Kellie Pickler"
"2007-01-01",85,"River","Trace Adkins"
"2007-01-01",86,"The Way I Live","Regina Spektor"
"2007-01-01",87,"Nothing Left To Lose","Sarah McLachlan"
"2007-01-01",88,"A Great Big Sled","Baby Boy Da Prince Featuring Lil Boosie"
"2007-01-01",89,"Happy Xmas (War Is Over)","Mat Kearney"
"2007-01-01",90,"I Loved Her First","RE- ENTRY"
"2007-01-01",91,"Come Back To Me","RE- ENTRY"
"2007-01-01",92,"Some People Change","The Killers Featuring Toni Halliday"
"2007-01-01",93,"Take Me As I Am","The Fray"
"2007-01-01",94,"Lost Without U","Heartland"
"2007-01-01",95,"Listen","Vanessa Hudgens"
"2007-01-01",96,"Dem Jeans","Montgomery Gentry"
"2007-01-01",97,"On The Hotline","Mary J. Blige"
"2007-01-01",98,"Ay Chico (Lengua Afuera)","Robin Thicke"
"2007-01-01",99,"Tell Me Baby","NEW"
"2007-01-01",100,"Tu Amor","NEW"
"2007-01-08",1,"Irreplaceable","Beyonce"
"2007-01-08",2,"Fergalicious","Fergie"
"2007-01-08",3,"Smack That","Akon Featuring Eminem"
"2007-01-08",4,"I Wanna Love You","Akon Featuring Snoop Dogg"
"2007-01-08",5,"How To Save A Life","The Fray"
"2007-01-08",6,"My Love","Justin Timberlake Featuring T.I."
"2007-01-08",7,"We Fly High","Jim Jones"
"2007-01-08",8,"It Ends Tonight","The All-American Rejects"
"2007-01-08",9,"Lips Of An Angel","Hinder"
"2007-01-08",10,"Say It Right","Nelly Furtado"
"2007-01-08",11,"Shortie Like Mine","Bow Wow Featuring Chris Brown & Johnta Austin"
"2007-01-08",12,"SexyBack","Justin Timberlake"
"2007-01-08",13,"Welcome To The Black Parade","My Chemical Romance"
"2007-01-08",14,"Money Maker","Ludacris Featuring Pharrell"
"2007-01-08",15,"Wind It Up","Gwen Stefani"
"2007-01-08",16,"Walk It Out","Unk"
"2007-01-08",17,"Before He Cheats","Carrie Underwood"
"2007-01-08",18,"Chasing Cars","Snow Patrol"
"2007-01-08",19,"White & Nerdy","""Weird Al"" Yankovic"
"2007-01-08",20,"Far Away","Nickelback"
"2007-01-08",21,"Keep Holding On","Avril Lavigne"
"2007-01-08",22,"Waiting On The World To Change","John Mayer"
"2007-01-08",23,"Hurt","Christina Aguilera"
"2007-01-08",24,"Walk Away (Remember Me)","Paula DeAnda Featuring The DEY"
"2007-01-08",25,"Too Little Too Late","JoJo"
"2007-01-08",26,"Runaway Love","Ludacris Featuring Mary J. Blige"
"2007-01-08",27,"Promise","Ciara"
"2007-01-08",28,"Wait A Minute","The Pussycat Dolls Featuring Timbaland"
"2007-01-08",29,"Say Goodbye","Chris Brown"
"2007-01-08",30,"Call Me When You're Sober","Evanescence"
"2007-01-08",31,"Make It Rain","Fat Joe Featuring Lil Wayne"
"2007-01-08",32,"Money In The Bank","Lil Scrappy Featuring Young Buck"
"2007-01-08",33,"Snow ((Hey Oh))","Red Hot Chili Peppers"
"2007-01-08",34,"What Goes Around...Comes Around","Justin Timberlake"
"2007-01-08",35,"What Hurts The Most","Rascal Flatts"
"2007-01-08",36,"I Luv It","Young Jeezy"
"2007-01-08",37,"That's That","Snoop Dogg Featuring R. Kelly"
"2007-01-08",38,"It's Not Over","Daughtry"
"2007-01-08",39,"Here It Goes Again","OK Go"
"2007-01-08",40,"Tim McGraw","Taylor Swift"
"2007-01-08",41,"Show Stopper","Danity Kane"
"2007-01-08",42,"My Wish","Rascal Flatts"
"2007-01-08",43,"Suddenly I See","KT Tunstall"
"2007-01-08",44,"Through Glass","Stone Sour"
"2007-01-08",45,"Maneater","Nelly Furtado"
"2007-01-08",46,"She's Everything","Brad Paisley"
"2007-01-08",47,"You","Lloyd Featuring Lil Wayne"
"2007-01-08",48,"Watching You","Rodney Atkins"
"2007-01-08",49,"My Little Girl","Tim McGraw"
"2007-01-08",50,"Stuntin' Like My Daddy","Birdman & Lil Wayne"
"2007-01-08",51,"Ice Box","Omarion"
"2007-01-08",52,"Here (In Your Arms)","Hellogoodbye"
"2007-01-08",53,"Tell Me","Diddy Featuring Christina Aguilera"
"2007-01-08",54,"Rockstar","Nickelback"
"2007-01-08",55,"You Don't Know","Eminem, 50 Cent, Lloyd Banks & Ca$his"
"2007-01-08",56,"Face Down","The Red Jumpsuit Apparatus"
"2007-01-08",57,"Want To","Sugarland"
"2007-01-08",58,"Boston","Augustana"
"2007-01-08",59,"Show Me What You Got","JAY-Z"
"2007-01-08",60,"Top Back","T.I."
"2007-01-08",61,"Hip Hop Is Dead","Nas Featuring will.i.am"
"2007-01-08",62,"If We Were A Movie","RE- ENTRY"
"2007-01-08",63,"Pain","RE- ENTRY"
"2007-01-08",64,"Zoom","Hannah Montana"
"2007-01-08",65,"Into The Ocean","Three Days Grace"
"2007-01-08",66,"Amarillo Sky","Lil' Boosie Featuring Yung Joc"
"2007-01-08",67,"Come To Me","Blue October"
"2007-01-08",68,"Love Like Winter","Jason Aldean"
"2007-01-08",69,"Red High Heels","Diddy Featuring Nicole Scherzinger"
"2007-01-08",70,"Listen","AFI"
"2007-01-08",71,"Unappreciated","Kellie Pickler"
"2007-01-08",72,"Come Back To Me","Beyonce"
"2007-01-08",73,"Lost One","Cherish"
"2007-01-08",74,"The Saints Are Coming","Vanessa Hudgens"
"2007-01-08",75,"The Sweet Escape","Jay-Z Featuring Chrisette Michele"
"2007-01-08",76,"You Save Me","U2 & Green Day"
"2007-01-08",77,"Stupid Boy","Gwen Stefani Featuring Akon"
"2007-01-08",78,"Poppin'","Kenny Chesney"
"2007-01-08",79,"Love Me Or Hate Me (F**k You!!!!)","Keith Urban"
"2007-01-08",80,"It Just Comes Natural","Chris Brown Featuring Jay Biz"
"2007-01-08",81,"Ring The Alarm","RE- ENTRY"
"2007-01-08",82,"Ladies Love Country Boys","RE- ENTRY"
"2007-01-08",83,"Dem Jeans","Lady Sovereign"
"2007-01-08",84,"Who Said","George Strait"
"2007-01-08",85,"Tell Me Baby","RE- ENTRY"
"2007-01-08",86,"Alyssa Lies","RE- ENTRY"
"2007-01-08",87,"Throw Some D's","Beyonce"
"2007-01-08",88,"Nothing Left To Lose","Trace Adkins"
"2007-01-08",89,"Honestly","Chingy Featuring Jermaine Dupri"
"2007-01-08",90,"Chicken Noodle Soup.","RE- ENTRY"
"2007-01-08",91,"The Way I Live","RE- ENTRY"
"2007-01-08",92,"Anna-Molly","Hannah Montana"
"2007-01-08",93,"Fidelity","Red Hot Chili Peppers"
"2007-01-08",94,"U + Ur Hand","NEW"
"2007-01-08",95,"Streetcorner Symphony","NEW"
"2007-01-08",96,"King Kong","Jason Michael Carroll"
"2007-01-08",97,"Some People Change","Rich Boy Featuring Polow Da Don"
"2007-01-08",98,"And I Am Telling You I'm Not Going","Mat Kearney"
"2007-01-08",99,"Best Of Both Worlds","NEW"
"2007-01-08",100,"Hate (I Really Don't Like You)","NEW"
"2007-01-15",1,"Irreplaceable","Beyonce"
"2007-01-15",2,"I Wanna Love You","Akon Featuring Snoop Dogg"
"2007-01-15",3,"Fergalicious","Fergie"
"2007-01-15",4,"Smack That","Akon Featuring Eminem"
"2007-01-15",5,"Say It Right","Nelly Furtado"
"2007-01-15",6,"My Love","Justin Timberlake Featuring T.I."
"2007-01-15",7,"How To Save A Life","The Fray"
"2007-01-15",8,"We Fly High","Jim Jones"
"2007-01-15",9,"Welcome To The Black Parade","My Chemical Romance"
"2007-01-15",10,"It Ends Tonight","The All-American Rejects"
"2007-01-15",11,"Shortie Like Mine","Bow Wow Featuring Chris Brown & Johnta Austin"
"2007-01-15",12,"Lips Of An Angel","Hinder"
"2007-01-15",13,"SexyBack","Justin Timberlake"
"2007-01-15",14,"Walk It Out","Unk"
"2007-01-15",15,"Waiting On The World To Change","John Mayer"
"2007-01-15",16,"Chasing Cars","Snow Patrol"
"2007-01-15",17,"Runaway Love","Ludacris Featuring Mary J. Blige"
"2007-01-15",18,"Money Maker","Ludacris Featuring Pharrell"
"2007-01-15",19,"Keep Holding On","Avril Lavigne"
"2007-01-15",20,"Before He Cheats","Carrie Underwood"
"2007-01-15",21,"What Goes Around...Comes Around","Justin Timberlake"
"2007-01-15",22,"Promise","Ciara"
"2007-01-15",23,"Walk Away (Remember Me)","Paula DeAnda Featuring The DEY"
"2007-01-15",24,"Far Away","Nickelback"
"2007-01-15",25,"Wind It Up","Gwen Stefani"
"2007-01-15",26,"Hurt","Christina Aguilera"
"2007-01-15",27,"Make It Rain","Fat Joe Featuring Lil Wayne"
"2007-01-15",28,"It's Not Over","Daughtry"
"2007-01-15",29,"That's That","Snoop Dogg Featuring R. Kelly"
"2007-01-15",30,"Suddenly I See","KT Tunstall"
"2007-01-15",31,"You","Lloyd Featuring Lil Wayne"
"2007-01-15",32,"Wait A Minute","The Pussycat Dolls Featuring Timbaland"
"2007-01-15",33,"Too Little Too Late","JoJo"
"2007-01-15",34,"White & Nerdy","""Weird Al"" Yankovic"
"2007-01-15",35,"Call Me When You're Sober","Evanescence"
"2007-01-15",36,"Say Goodbye","Chris Brown"
"2007-01-15",37,"What Hurts The Most","Rascal Flatts"
"2007-01-15",38,"I Luv It","Young Jeezy"
"2007-01-15",39,"Snow ((Hey Oh))","Red Hot Chili Peppers"
"2007-01-15",40,"She's Everything","Brad Paisley"
"2007-01-15",41,"Through Glass","Stone Sour"
"2007-01-15",42,"Money In The Bank","Lil Scrappy Featuring Young Buck"
"2007-01-15",43,"Tim McGraw","Taylor Swift"
"2007-01-15",44,"Watching You","Rodney Atkins"
"2007-01-15",45,"Ice Box","Omarion"
"2007-01-15",46,"Boston","Augustana"
"2007-01-15",47,"My Wish","Rascal Flatts"
"2007-01-15",48,"Here (In Your Arms)","Hellogoodbye"
"2007-01-15",49,"Here It Goes Again","OK Go"
"2007-01-15",50,"Tell Me","Diddy Featuring Christina Aguilera"
"2007-01-15",51,"Face Down","The Red Jumpsuit Apparatus"
"2007-01-15",52,"My Little Girl","Tim McGraw"
"2007-01-15",53,"The Sweet Escape","Gwen Stefani Featuring Akon"
"2007-01-15",54,"Maneater","Nelly Furtado"
"2007-01-15",55,"Rockstar","Nickelback"
"2007-01-15",56,"Want To","Sugarland"
"2007-01-15",57,"Stuntin' Like My Daddy","Birdman & Lil Wayne"
"2007-01-15",58,"Top Back","T.I."
"2007-01-15",59,"Pain","Three Days Grace"
"2007-01-15",60,"If We Were A Movie","Hannah Montana"
"2007-01-15",61,"Poppin'","Chris Brown Featuring Jay Biz"
"2007-01-15",62,"Into The Ocean","Blue October"
"2007-01-15",63,"Amarillo Sky","Jason Aldean"
"2007-01-15",64,"Stupid Boy","Keith Urban"
"2007-01-15",65,"Red High Heels","Kellie Pickler"
"2007-01-15",66,"Zoom","Lil' Boosie Featuring Yung Joc"
"2007-01-15",67,"Listen","Beyonce"
"2007-01-15",68,"Lost One","Jay-Z Featuring Chrisette Michele"
"2007-01-15",69,"Alyssa Lies","Jason Michael Carroll"
"2007-01-15",70,"It Just Comes Natural","George Strait"
"2007-01-15",71,"You Don't Know","Eminem, 50 Cent, Lloyd Banks & Ca$his"
"2007-01-15",72,"Come To Me","Diddy Featuring Nicole Scherzinger"
"2007-01-15",73,"Throw Some D's","Rich Boy Featuring Polow Da Don"
"2007-01-15",74,"Come Back To Me","Vanessa Hudgens"
"2007-01-15",75,"Unappreciated","Cherish"
"2007-01-15",76,"Love Like Winter","AFI"
"2007-01-15",77,"Break It Off","RE- ENTRY"
"2007-01-15",78,"Hip Hop Is Dead","RE- ENTRY"
"2007-01-15",79,"Ladies Love Country Boys","Rihanna & Sean Paul"
"2007-01-15",80,"Show Me What You Got","Nas Featuring will.i.am"
"2007-01-15",81,"Lost Without U","Trace Adkins"
"2007-01-15",82,"Streetcorner Symphony","JAY-Z"
"2007-01-15",83,"The Way I Live","RE- ENTRY"
"2007-01-15",84,"And I Am Telling You I'm Not Going","RE- ENTRY"
"2007-01-15",85,"Doe Boy Fresh","Robin Thicke"
"2007-01-15",86,"You Save Me","Rob Thomas"
"2007-01-15",87,"Cupid's Chokehold/Breakfast In America","Baby Boy Da Prince Featuring Lil Boosie"
"2007-01-15",88,"Nothing Left To Lose","Jennifer Hudson"
"2007-01-15",89,"U + Ur Hand","NEW"
"2007-01-15",90,"Some People Change","NEW"
"2007-01-15",91,"The Saints Are Coming","Three 6 Mafia Featuring Chamillionaire"
"2007-01-15",92,"Anna-Molly","Kenny Chesney"
"2007-01-15",93,"Love Me Or Hate Me (F**k You!!!!)","NEW"
"2007-01-15",94,"Upgrade U","NEW"
"2007-01-15",95,"On The Hotline","Gym Class Heroes Featuring Patrick Stump"
"2007-01-15",96,"Honestly","Mat Kearney"
"2007-01-15",97,"Little Bit Of Life","P!nk"
"2007-01-15",98,"King Kong","Montgomery Gentry"
"2007-01-15",99,"Candyman","U2 & Green Day"
"2007-01-15",100,"Tell Me Baby","Incubus"
"2007-01-22",1,"Irreplaceable","Beyonce"
"2007-01-22",2,"I Wanna Love You","Akon Featuring Snoop Dogg"
"2007-01-22",3,"Fergalicious","Fergie"
"2007-01-22",4,"Say It Right","Nelly Furtado"
"2007-01-22",5,"Smack That","Akon Featuring Eminem"
"2007-01-22",6,"We Fly High","Jim Jones"
"2007-01-22",7,"How To Save A Life","The Fray"
"2007-01-22",8,"My Love","Justin Timberlake Featuring T.I."
"2007-01-22",9,"Welcome To The Black Parade","My Chemical Romance"
"2007-01-22",10,"It Ends Tonight","The All-American Rejects"
"2007-01-22",11,"Shortie Like Mine","Bow Wow Featuring Chris Brown & Johnta Austin"
"2007-01-22",12,"What Goes Around...Comes Around","Justin Timberlake"
"2007-01-22",13,"Runaway Love","Ludacris Featuring Mary J. Blige"
"2007-01-22",14,"Lips Of An Angel","Hinder"
"2007-01-22",15,"Walk It Out","Unk"
"2007-01-22",16,"SexyBack","Justin Timberlake"
"2007-01-22",17,"Promise","Ciara"
"2007-01-22",18,"You","Lloyd Featuring Lil Wayne"
"2007-01-22",19,"Make It Rain","Fat Joe Featuring Lil Wayne"
"2007-01-22",20,"Walk Away (Remember Me)","Paula DeAnda Featuring The DEY"
"2007-01-22",21,"It's Not Over","Daughtry"
"2007-01-22",22,"Keep Holding On","Avril Lavigne"
"2007-01-22",23,"Waiting On The World To Change","John Mayer"
"2007-01-22",24,"Chasing Cars","Snow Patrol"
"2007-01-22",25,"That's That","Snoop Dogg Featuring R. Kelly"
"2007-01-22",26,"Before He Cheats","Carrie Underwood"
"2007-01-22",27,"Money Maker","Ludacris Featuring Pharrell"
"2007-01-22",28,"Far Away","Nickelback"
"2007-01-22",29,"Hurt","Christina Aguilera"
"2007-01-22",30,"Ice Box","Omarion"
"2007-01-22",31,"The Sweet Escape","Gwen Stefani Featuring Akon"
"2007-01-22",32,"Wait A Minute","The Pussycat Dolls Featuring Timbaland"
"2007-01-22",33,"Snow ((Hey Oh))","Red Hot Chili Peppers"
"2007-01-22",34,"I Luv It","Young Jeezy"
"2007-01-22",35,"Suddenly I See","KT Tunstall"
"2007-01-22",36,"Wind It Up","Gwen Stefani"
"2007-01-22",37,"Boston","Augustana"
"2007-01-22",38,"Here (In Your Arms)","Hellogoodbye"
"2007-01-22",39,"Watching You","Rodney Atkins"
"2007-01-22",40,"Tim McGraw","Taylor Swift"
"2007-01-22",41,"Through Glass","Stone Sour"
"2007-01-22",42,"She's Everything","Brad Paisley"
"2007-01-22",43,"What Hurts The Most","Rascal Flatts"
"2007-01-22",44,"Say Goodbye","Chris Brown"
"2007-01-22",45,"Too Little Too Late","JoJo"
"2007-01-22",46,"Money In The Bank","Lil Scrappy Featuring Young Buck"
"2007-01-22",47,"Call Me When You're Sober","Evanescence"
"2007-01-22",48,"White & Nerdy","""Weird Al"" Yankovic"
